inputName,size,a[size][size],b[size][size]
values_21,9,"[[938011975, 143384412, -718703326, -450155409, -1533608090, -1565303082, 1047400797, -247500582, 52917097],[-14227695, -451981591, -143566492, 1789811905, -1476519854, 1480269494, 1138311352, 1387640128, -1832781505],[1186568532, -1843453672, 896229556, -195215028, 1231065700, -1732725306, -811781876, -2114107204, 640360770],[1839028520, -226066333, 824114337, -1277491444, 826135956, -2038953057, -1053387576, -798564875, -1249256768],[-1038273948, -1384044344, -598338061, 2073631355, -634753735, 244480308, -1617921089, 2146028347, 1321869049],[1705927704, 991351262, -1844135586, -1076520653, -1893119806, 1583246179, -862690508, 1910283488, -1063309586],[2134656350, 48510273, 1569224711, 603779199, 103954728, 42527984, 284291319, 771946735, 667017681],[787626446, 7084650, -885695067, 79388357, -1883799784, -859048514, 541271996, 391317973, 215341905],[1562756805, -218014455, -182995541, 1508775615, 2136841282, -1776267510, -1088275665, 1385539610, -1898114747]]","[[-622129221, 1683044326, 789236663, -1746782802, -1375037699, 534509829, 1846909024, -1296561736, 1050458147],[301723954, 785263367, 1517703363, -1101181832, 412268172, -128627592, -555883086, 1530226357, -985646409],[254635220, -376913653, -1351940421, 208187459, -562304214, 679952578, -387898909, -1121664587, 1863188128],[-974877148, -1097827402, 2115540387, -1643179538, -2064678214, 323991331, 344623785, -1694643151, -2013154529],[-2134782943, -569001516, 2087725553, -132172462, -695163619, 137338345, 1392928837, 585015699, -1585982022],[-216653145, -1200516461, -663754046, -46390633, 873349297, 1826910119, 667907202, -1395113578, 1019215917],[-291027378, -2077488375, 1069797965, 937055047, -1417675112, -276307941, 1297214832, 161287864, 1047426892],[-1239737581, -955500640, 1264180692, -248419058, -1488579345, -1503079088, 868545246, -942568515, -1962185429],[2063012492, -1316837033, 1601137713, 425746068, -289941551, 1255003241, -1907176266, 1703755216, 144880884]]"
values_95,3,"[[1655530724, -1587129780, -1165711965],[-1204711615, -1538441298, 2077965649],[804363673, -849576888, -1191529859]]","[[-1142698145, -1920394922, 2077043364],[-904281104, -101459191, 756853735],[-1325070688, -1194454904, 1979719974]]"
values_84,9,"[[-51215051, -1398779826, 1188839337, 1523112973, -124701300, 1559281442, 1103969620, 923488158, -1340897877],[1961064104, -1833252578, 505885500, -134820048, 2101697599, -2127909473, 858460028, 1872375742, -1581121965],[460483566, 1153547866, -341595161, 1294724522, 260405328, 239613985, -1346233856, -2115886799, 1420783085],[-2093403209, 360018338, 1607230537, -453528178, -399183276, -1360959433, 1718670476, 1864485585, -920074460],[1739174247, 1096740057, -1551175103, 1575425033, 443171857, -537582500, 633456854, -473063365, 1643838020],[1979325575, 34103870, -2036697845, -1787932137, 656732318, 825882902, -1641378654, 826887219, 1202150144],[-153286858, 1162344272, 1957099652, 591062011, -1398365144, -1695777254, -1884242321, -1123287543, -710224759],[1524002971, 2026262190, -1256497062, -1337465918, 1772940889, 636945009, -45544424, -1868820773, -1365610361],[951706586, 1870787219, -2036849090, 1240343070, -1084629269, -1555893997, 2002627270, 964960154, -2134181914]]","[[-2073151650, 709559246, 1558334193, 125777182, 110373239, 688570536, 860898871, 1727805809, -1498577342],[-942196923, -532128414, 1576585685, 1091072736, 1344695671, -1807275922, 1296365298, -2018821721, 1639137088],[791227344, 1593003240, -919403488, 148261465, -929906878, 1809852181, -1222779425, 1267169283, -1582845862],[789279916, -471314851, 1362373662, -1016470738, -1283276535, 1927256313, 1572603038, 117226561, -2043766356],[880532668, 1076975254, 1929474587, -130706899, 1313796039, -1182697933, 801705797, 1886952815, -308439742],[549600443, -196169836, 1475054803, -1706673810, -571122091, -413664999, -54315756, 805584761, -1730012433],[44026883, 1922835495, 441640158, -1875311832, -1731657442, 1877797896, 599786897, -732998608, -881215248],[549812842, 516950679, 2006522025, 1034521573, -1862616962, 1240321671, 1214735720, 455191179, 172956188],[1451193034, 839025515, 1725890065, 2008325392, 909850605, 319176550, 2101188624, -319361825, -121960455]]"
values_58,4,"[[1011986233, -1432287353, 1213171490, 1742169780],[671114146, 165645971, -1263532628, 1540365508],[1247712951, 130483771, 1479083419, 1524927521],[475632895, 757403759, 1205167134, 673016353]]","[[-2076318733, 1735485744, -376970179, -1531734137],[-1723661744, 2092237879, -2124899929, -387666741],[1179738771, -924631217, -1317861426, 342225128],[400352490, 1504922294, 500234820, 833738277]]"
values_64,10,"[[895913301, 1414502236, 1105745819, -1415812309, -360376426, 322976675, 857257922, -48523710, 1814659365, -1132194708],[-2093105597, -2017922633, -1856314864, 1048497786, 1558069027, 1729284327, -1518312109, 263656769, -132827788, 1165733633],[-1329904901, 888703919, 2002592333, -495246773, -104262093, -713257797, -309875686, 243090604, -1074617904, -1563699186],[-851893604, 1040559096, -432802262, -673223696, 981103740, -323267703, -219647384, 1898631002, -2127364470, 1498460090],[537716128, 1325883186, -247130856, 1552979651, -750355376, -1513131859, -1888146402, -428860707, -1766970734, -542334162],[-273082116, -346931450, 110861037, -1508611974, 180128984, -230226044, 1027281118, 687505169, 476471079, -40199666],[643018807, -1150702282, -690125754, -128871971, -1991443042, -928168255, 1735705209, -898648750, 487541920, -1520512716],[217120670, -1163116878, -1886267035, -1791719190, -454489844, -1578746463, -486865174, -133801171, -1975935885, -1530725722],[-118190369, 1510872328, 1402893244, -95006945, -952301802, -896610629, 946361245, 2056113622, 1088493647, 1629524745],[-1354592835, 999555578, -632642573, 653552426, -390584880, -566571488, 105570291, -131413069, 1902096171, -600747982]]","[[62413325, 2138840179, 704071132, -1288284449, 1271413141, 2077017037, -1948089579, 1366576847, -1344678161, -750635500],[-1310759769, 1116294003, -276282779, 211570090, 193874139, 993589298, 1093150571, -564737383, -515555384, -12449877],[-2086277024, -855520965, 427761551, 1206998607, -635190263, -258606339, -1269099773, 391065055, 66642170, -1809199866],[449565277, 503831425, 778472069, 1888188072, -1662524488, -425579735, 1364203553, -1379678504, 1979446675, 1120393990],[-1591397944, -1260806603, -1044291647, -1688626602, -1917976122, -1851895728, -76382052, 1545864446, 2099908115, -1959774549],[-1663429804, -834997429, -1763262596, 1671563121, 2065500808, 51914331, 455196915, 1521552297, 993626374, -459411525],[-193962918, 426528011, 1225518501, -491533016, 1529300361, -1212728056, 407838918, 1332247800, -1797972481, -518886741],[113888432, 1651560710, -1307684311, 302793625, 1498210582, -434144907, 1721162192, 749395978, 387796423, 770796731],[-989273127, -1266054499, 349033693, 417139026, 288418806, 1778672577, 1689820549, -1076413975, -1680175236, 1639096323],[-1161789678, 548143071, -379315101, -1660521753, -303599286, 1663436859, 116150415, -1706404660, -1688702656, -446448670]]"
values_83,12,"[[-1138880340, 566196249, 724574502, -539302393, 235682362, 618177379, 1458825573, -547864789, -236680767, -915787403, -2047696367, -673441612],[-1283072257, -1178762144, -720867372, 1963205209, -1448562332, -1571465785, 1221877382, 29364630, 2045063319, 423461112, 963458665, 178508937],[-1659278566, -1008261406, 1944996761, -1840226708, -1979253465, -1991942341, 637156153, -1591796158, -2045290109, 1666157646, 807018545, -570008341],[715143217, -556458852, -101685421, 2099902006, -848385072, -163328525, -56500299, 1369752530, 1760900142, 1167522436, 1793947180, 974732513],[591906887, 748260160, 350173572, 475649080, -1010855495, 410281266, 1807538172, -472052628, -323567713, -989320413, -1066629777, 1564186684],[-1540685163, 222594520, 789720762, 1621544829, -1603568983, 2046416490, 649023780, 1029379417, -1204241269, 965943164, 906247918, -748365268],[-2003100781, -1642584551, 961329781, -199095224, 77881781, 73076919, -1662573515, -1947854099, 1607417611, 1777717418, -2046980716, 461294557],[-1776732834, 1909128923, -1389063206, -954589463, 1525154258, -1369049761, 1020496548, 2069675548, 276947266, 720880625, 1551413700, -360687396],[1775824787, -727490817, 126562417, 1504475292, -505851998, -2100133098, -1216032555, 208022315, -1783970018, -702214091, -1745011443, 1134275492],[1076546906, -857160168, 375681050, -1867961806, 196699210, 1062141953, -670780996, -705933287, -51137401, 930318, 1031781533, -919042463],[-99834997, 1036299373, -1889797410, 981989907, -1789463835, 1634797550, 659415151, 1441577507, 560945521, 415322105, 9016342, 1330226607],[-1741108153, -1297337256, -1886771434, -1111345249, 241601696, -1138631995, -522717794, -1896374204, -1225610997, -419414524, 1708921854, 825384048]]","[[143225327, -1724687564, -2032350233, 1382719461, -1827798476, -1771068577, 1830873205, -897182012, 1921138518, 969043654, -401396095, 1657584573],[1494530512, -1778145503, -1042353182, -1811913119, -1019708194, 21389264, -814541610, 2082325426, 1611649067, 1675084904, 205024835, 2132818037],[936734313, -1162168091, -1767844057, -356937954, -474779408, -227966747, 869551231, -108386898, -344024731, 1745126789, 1162651734, 1625162373],[683214430, -1742687268, -566689483, -1068395527, 850594006, 1454102589, -620740568, -1636373335, -221706008, 1518929771, 1041847484, -454206835],[-2122696248, -430069913, 1976707378, -1674643947, -1714479746, 1841810163, 785788731, -568730812, 1608601699, 1012643915, -2124354465, -659097474],[-1328394710, -450702437, -458487102, -125137694, -2037313103, -1562076271, 645058908, -1539193277, 1781572197, 1598611971, -550679889, -1846414980],[1243693550, -1760291066, 2072069075, -1535047942, -1447789947, -1885855017, 819151589, -1460508106, -292683468, -1955627938, -1927970687, 526677313],[435931117, 1843192885, -670797215, 937393006, 688763419, 974028397, 812624150, -913611130, 1989751471, -818214435, -389710205, -1621610077],[-984753900, -1808025174, 652321364, 668703130, -355787880, -1278781201, 2091308262, -2016379719, -308954573, -66929227, 676866668, -1838053460],[-2041027919, -123927540, 1047957502, 1761119446, 1499514741, -1710142924, -327198842, -557450992, 1955880350, -1920831176, 34574961, -388993523],[235314473, -916558084, 1302049363, 1675358218, 1184366498, 1817564307, -1177830062, 556911394, 222928369, -349252489, 1314742110, 471836088],[1263542274, 645777316, 1356098698, 1848760816, 1831201529, 121927540, 1350213901, -1498640361, 670517513, -1367847491, 878663769, 321093595]]"
values_94,5,"[[-1379982383, -792344183, 1592812261, 1162431163, 1744113199],[503077256, 680256481, -134905134, -1680094284, 1473685074],[-1628364412, 385278391, -1694250217, 2117890338, -1384835532],[-326118950, -515985590, 1961994015, -1767152525, 14595445],[-448006695, 1504309160, 1273821991, 218623039, 1846129334]]","[[-1604670259, 263886573, 948015980, 1913906568, 1477954470],[-634560744, 1015953246, -837415442, 1814388272, 334147263],[1184224752, 788433319, -1742591282, -2080806056, -161800295],[-1331370453, 509941385, -332913625, 1027967122, 363981207],[2139438477, 85039592, -1354722263, -738916191, -700713975]]"
values_0,10,"[[1928497367, 1145320235, 690663958, 1854943368, -1362170859, -724966117, -1414779377, -99031857, -1178464587, 1138708510],[-1002520319, 2001910458, -1008375136, 1402575786, -566897502, 574557484, -1748143638, -917332310, 1040319837, 647674770],[1413224432, 1483800296, 892952984, 1121915704, -221622568, -1745002768, 621833490, -1520996902, 1817328233, -1179262036],[-1281149355, 466469858, -100025894, -1063955663, 1478145477, 1737285559, -803916880, 539790417, -993122293, -2067155570],[118472758, 324919171, -236980993, 352226204, 293400966, 1282825400, 1687126989, -773530969, -691417065, 1864800651],[1169223339, -1672629519, 1904317313, 1408785768, 1984960438, -977557452, 786308712, 779006507, 1310558237, 32546332],[1997301745, -832575612, 167069566, -1540027820, -398147354, -1947151617, -600286840, 2125982174, -549207530, -1804588553],[-2072835413, -1284676474, -1013041168, -804523996, 901039424, 794409081, 1580148613, -2058905864, -1315943457, -1533449004],[2054631847, -2036864486, -1228302496, -682488721, 2125402329, 398064210, -152973130, 1143716404, -2019197247, 1968987772],[-154599552, -1895022248, 762198402, 2094122317, 2041996522, 1287419155, -818880896, 1951180983, 2076212834, -837461906]]","[[-559282073, 1202014226, 2048559488, -1985220447, -885708623, -94412665, 547113122, -267951440, -1876387056, -2094603158],[-768741854, -1816529356, -652853452, -1055257867, 2053052965, 771485537, -1069932278, 608294460, -41020682, 1488605984],[1258019626, -1092047491, 859448975, 1875037466, 1337904680, -1671304353, -1726788830, -1853141497, 195654020, 510994845],[-1143586091, -561188426, -1551833305, -979458692, 1242729488, -1006255363, -1949935661, -190929541, -1135945247, -1532500931],[131461021, -236626542, -1148338982, 651312806, 291345550, -1352070112, -215012469, -1471635709, -1327209509, -1450277276],[1678833745, 1991284536, -1571351834, 2053338654, -706552346, -1000239200, -2063273469, 2102754610, -1089360586, 500867985],[-329446299, 2062004421, -1069956317, 916593261, -307754429, 943370132, 128204564, -973187057, 1132542878, -1660433501],[1633248553, -1868367825, 775598127, 835466155, 615802805, -69863525, -822980187, 1928197174, -1956179041, -1595742587],[1300792929, 741765191, 1432678020, -304148288, 1592575876, 2053973845, -1628747824, -1583436309, 1675180479, 1377276211],[457561125, 1896815814, 80454949, 200123631, -27564734, -194209133, 570622870, 1401339998, 2059987060, -1108274835]]"
values_99,9,"[[1217722308, 238477213, -1952547138, 2079730316, 445005726, -1846465983, -1364574602, 49072107, 133339160],[-1556854398, 1844542282, 1938022487, -2102732445, 909399020, 374515112, -310444151, -1201255224, 1904049314],[1469874665, 2087440894, 81154914, 331082317, 1502032155, -1660038785, 153948555, -16097616, 1191432290],[-134996206, -378432136, 978248396, -1184623751, 1230046135, -881191095, -760400371, 1064738396, 1396361107],[1914248099, -494700526, 335053843, 288461866, 1277783169, 319262336, 780836815, -784597040, 1260926683],[218004495, 1165000517, -331321291, 1030796331, -2110487133, 1219146691, -1641852393, -1675174851, -740685546],[1593326349, -1958940011, 88790658, -2065531384, -1228258054, -1521800158, -864350916, 139064500, -476731326],[1819901354, -937965137, 1083295905, -1512978855, 155309409, 282826210, 1047638448, -234578750, 962826007],[-772738881, 416098460, -1193729379, 1833618245, 840237755, 539972595, 1095179753, -2049382093, 2138511971]]","[[-163839498, 2003332636, 53294289, -403675035, 229107101, -1608143077, -1271487796, -1753643866, -745121323],[-735571613, -903510012, -1809650273, 938638452, -280310044, -537410083, -756565822, 777387459, 135367535],[988404881, 1446170701, 611356758, 1028769370, 1145397617, -2141534388, -394846102, -1027665791, 815402094],[200684492, -1096343708, 811971144, 1424694203, -357450685, -38877263, 716724322, 1665760916, -2069104287],[1574802838, -1894279918, 2133215448, 255173058, 61716499, 148567585, 773372358, -2091958025, 1645191064],[414189123, 2122604989, -1766489547, -731261036, 1922297438, 1394622743, -1045629239, -1131482262, -1793476750],[196660263, 1671764590, 1901894670, -607099583, -612308565, 1904316702, 1127957796, -2130521114, -360544487],[-1474218839, -1369500095, 1073841360, 406661032, 1513563143, 1756113472, -215680415, 1826878966, -650301592],[907929667, 1205803054, -272462888, -656147405, -1615983328, -399099194, -1023712034, 1970051577, -352941265]]"
values_96,7,"[[842028680, -143320580, 542290987, 401354076, 1311620745, 1179229923, 699479746],[644720282, -1680721504, -296950192, 119929853, -201364589, -1349677757, 779325176],[-1331131129, 186299134, -1361421992, 1357716597, 280506068, -2041529834, -1292282740],[-757696567, -2114409396, -1562058463, -1919171985, 668569419, -1900894325, 960846757],[-1750907446, -1432303774, -1800261832, 1059733856, -1066763694, 821665808, -122754678],[1062838682, 986145732, -513359864, 1926325882, -1189160928, -1713895289, -2070750760],[513246259, 1181551081, -302666127, -1567083852, -756658410, 273711552, -1779923215]]","[[-866132772, 1975649801, 442567900, 1872218792, 796357714, 691707311, -160319840],[1644358086, 2135179366, -1525883298, -1423990070, -239668746, -532123062, -1670331811],[835184568, -179494721, 1304007036, -1011357155, -119994919, -699213662, 1413578689],[-1175021963, -691423560, 1171119271, -1398479730, 2081720867, -531103980, 592059579],[-1460111400, 545106098, 2120579676, 757014440, 2101051144, 557411409, 1093812914],[1754730783, 1327748159, 1828039227, -1244084017, -1719449713, -656968102, -333976397],[1827301736, 1600882993, 1047635016, 1344896840, -441959697, -1792467307, -1801112063]]"
values_67,7,"[[516327053, -1083824587, 158471203, 1715599518, -2136397869, -508249758, 2065128140],[1126206508, 1366212830, 88193567, -368982724, 885781630, 676041683, -1219255940],[-1834504338, 1148684212, 643681885, -1515865945, 1966813088, 2085015364, 1146801077],[-1870131359, -613894289, 619923656, -838635492, -395803921, 633578416, 1753318732],[1345951984, -859992209, 1035657701, 351183331, 1902406437, -1001318449, 1323846127],[-1079651193, -807782386, -790112201, -305294938, -1033680545, 1306809706, 1686834019],[-1709397471, -2136247246, -1587488267, 1787915444, 441108174, -1804774637, -1259868407]]","[[1189373719, -625244777, 214172681, -1233696581, -1431366785, -1903039098, -1705023222],[1262286718, -687922340, -2082730450, -942545787, 1467533183, 42847656, -789445217],[-1818894123, -1740709609, 374586829, -639414252, 695877997, 2047197103, -532076950],[971266524, -340161811, -1556044150, 795334169, 1605584534, -730435925, 1090682636],[-1914052553, -255775804, -1841977833, 1666200003, 1912365613, 1066291184, -1622048026],[-436794914, 696741374, -1951536742, -1090744205, 660515257, -1099191638, 94652081],[599218166, 942945812, 264022128, -1333284428, -1580221172, 1670329301, 2016282824]]"
values_61,2,"[[1828848638, 956328124],[1565000078, -1013644500]]","[[-1195462672, 1919868825],[-939447770, 68762557]]"
values_43,8,"[[-2091425766, -504586348, -1579089957, -675118863, -1692860491, 1796626626, -243102036, -28982852],[2038280489, -1475498101, 377712293, -1147625372, 1004871081, -267708640, 1999759227, -574125404],[64091219, -1719917604, -1209750314, 42911621, -326040985, -1978253674, -171589998, -1562729739],[-1203261609, -473098594, -966093163, -982643536, -1798804856, -1252696649, 1006168047, -320888512],[1500540925, -2101771728, 1494715760, -1584516547, 647277010, -130217928, -1302477753, 1802866402],[1950384024, -496457852, 1032162660, -375826574, 1656943150, -1781046155, -1359133518, 1635258712],[-509530079, -796592675, -1491688024, -927017798, 1112791398, 1941836123, -1751292314, -540167993],[1586532060, 487697533, 1149252359, 1415984194, 2081801829, -793707976, 1920244140, -122387716]]","[[1469782472, 1986920337, -1828428343, 325578800, 1302211705, 1569540416, 1125744616, 302089898],[291244768, -1069462676, -1454908080, 1845208534, -578758762, -1432043189, -841233703, 403441995],[-1213916505, 751255733, -2094058463, 56173976, -1894329971, -1184279307, 823538743, 1111956339],[263767358, -621238517, -557265049, -372253745, 2094963923, 1459274042, -756075450, -602812172],[1956334993, -1065308922, -646055683, 47913525, 63056576, -124368792, -290740858, 230161323],[-1033239287, 1197286834, 154069720, -704951246, -1388050762, -2070679203, 1732840931, -1960103681],[1406120743, 2103516513, 1118117969, 433218892, -466458761, -166689727, 278435257, -232080586],[1616778926, -1643397645, -147625512, 1164079070, 1685465747, -718606744, -1815879092, 317669655]]"
values_2,4,"[[1416291400, -1062105350, -296562360, -1805372685],[-124146978, 1928334237, -1084221500, -1463855055],[-1129121805, 1149655978, 1692495568, -174078573],[-972875690, -1557735810, -1298093935, -1527703582]]","[[839454902, -1061014887, -710376933, -349108780],[231868241, -337692376, -1914170083, -1935072427],[1290439716, 194873121, -627404114, 1612395853],[-1692568173, -569561410, -990902, 1137010933]]"
values_54,11,"[[384260160, -1861855438, -317971230, 1880743380, -1736431589, -1606377794, -149319914, -1914061384, -292867763, 497481790, -1717766627],[-1872318412, 120348399, 1258584194, -1333066740, 435493497, -410655073, -610524174, -1364228413, 712152513, -683421298, 2056281564],[382972521, 1548254093, 2017166818, 322271487, -1724559725, -1949528220, -2104437407, -1389142064, -1912875892, -122434958, -47448181],[-1324461939, 363884598, 97265648, 1356271131, -320887425, -767875372, 1192307588, 680707644, 995379422, 263738092, -974031896],[108890182, -1793221946, 1352250563, 1658041055, 1280112691, -877691540, -1352686605, 1516535151, -1865509551, 267366411, 1073516007],[-1265666334, 862665255, 280487437, -1018395206, -1155808966, -1762117651, -638830108, 34852777, -1246722614, -761660071, 8147388],[2143221655, 791070655, -717424964, -1244105680, 2141050620, -908409473, -925356814, 2088163757, -1971780176, 1485708728, -302813599],[-1791120384, -1534434109, -1753680358, -502092547, 390660831, 1769806317, 1903660571, 1874653268, -466074800, -1182615982, 1372744456],[866818157, -341303067, -1489655920, -586297465, 1397490147, -424693862, 1482802883, -658834937, -740971811, 2017808487, 1040359190],[1870503914, -581249111, 2103285778, -1011443532, 2035421539, 1454838093, -2064704107, -74809669, 542794541, -630320866, -1616891914],[1496676496, 1719987170, 458940563, 881636146, 1060290556, 625164267, 68636723, -697075988, -583758190, 581941937, -1802412953]]","[[1626987252, -1837938956, -344390307, 1662448732, 1419119864, -927048152, -1628668721, -79607357, -1431287221, 810795557, -1000235482],[121286289, 38989592, 1979093631, 1135837212, -929371671, 225811747, 1479647575, 350201921, -1939797106, -5404940, -1071308357],[1077627310, -36424587, -143622491, -1009999125, -76165770, -373608155, 148940049, -1565041008, 1713494311, 113838130, 582910813],[-1762452110, 590057503, 1475654019, -1147567839, -2087000545, -254508483, -1549377048, -1957969516, 157009043, 581060089, 1468680801],[-1981596854, 1494132211, -1752167938, -1034716549, -1917012695, 1369960950, 1274403014, 479479004, 1483592998, 1206861874, 652752256],[-31355293, 1514228583, -85447161, -1510578506, 643981466, 447108380, -756430432, -202848538, -1954470020, 1797796139, -1002575479],[562063789, -917626844, -739255547, -813475629, 2047316330, 1199690211, 287168442, 1538701742, 198710248, -711516653, 1623758805],[-143572342, 1397093648, 246977463, 2001750578, 1915628001, -1492752942, -658500645, 17156214, -2132132786, -1153188205, -1733823062],[-1533514086, 2028524469, 1817252632, -1942674347, -947832189, -1911401084, -837592613, -27000144, 1115151530, 1896403237, 1049070817],[1862460841, 1629449109, 324413962, -111909289, 383188604, 1138288894, -249339175, 1577696751, -569930769, -487084970, -150967984],[-1507465470, 1691885735, 1163686474, -1375904601, 612806578, -272049527, -1426115226, -288491990, 2039465199, 1775424340, -2089442803]]"
values_30,7,"[[-331744348, -1657037176, 1389061078, 1582929071, -1690214101, 224778824, -1112831177],[1931789041, -1046126369, 1640139300, -793915917, -1490212357, 465300502, -1600493280],[31747283, -2145071452, -891511379, -1479329736, 431283533, 406493810, 265651030],[623651445, -1769530231, -47391619, 581290064, -818715510, 2108232759, 1597617747],[1403549633, -581919831, 530809520, 1790042623, -497757516, 1040933692, -1664485414],[930751229, 847302553, -1681282372, -995463400, -1134850023, -727069427, -336988247],[352365495, 192111575, 1612427181, 1341755188, 784606505, 623445774, 1234448167]]","[[1491223117, 1398140542, 1530035532, -2133394023, -1646678456, -237051316, 126257198],[794124714, 813429321, 510066811, 946302340, 1051342851, 103293994, -986519594],[1603174142, 849916375, -1696027640, -1605754257, 1449862605, 597016926, -1293595927],[-264698196, -240574759, 1490578871, 1794064681, -1357952268, -1855186105, 313381784],[-1567093416, 1277650379, 1717994491, -332985813, -69985226, -1827805531, -120183842],[623064551, 2015443512, -121886975, -2139063639, 782936284, -1521099974, 1248738085],[1842022920, 1237524675, 36743405, 61268942, 1370930046, -1376320441, -1416938662]]"
values_59,7,"[[1070458351, 1284763033, 2075818105, 1307197019, -708198593, -1629210784, 518171388],[-1990355764, 180091965, 394688561, 1083819655, 377204695, -93564695, -563205972],[223596212, -1938188990, 592549814, 1370683073, 1967726924, 1695898109, 165966806],[1231238842, 1399447207, -1335596408, -1642305222, 807936367, -864957198, 1738836360],[-619394488, -804514830, -1790046800, 625294920, 23836803, 118107941, 1842288221],[-290163064, -1193727535, 523517453, -1641436673, 23739460, -1270771509, 615951179],[-1540645383, 1120231366, -1997766508, 1468270665, -1289813758, -1364109527, -2076089898]]","[[-807063967, 904915935, 1393504886, -692450299, 772277652, -1330599389, -1087525779],[34599240, 994751866, 482296200, 2091267842, -1007802185, 1109219968, -1977246774],[-1122995134, -693157911, 1025307750, -52208420, 482366179, -60825300, -832788687],[-1653743296, 1349243877, -1877203397, 1310493943, 1635803683, -956724861, 2025364240],[1040190775, -1630018534, -2098631647, 1714431704, 1955622617, -317806088, -108874402],[479719783, -838644905, -1879886631, -1495413598, -1355993034, -545086893, 1592800903],[-1569184440, -853457922, 1047966637, 58645269, 855643224, -1286595665, -1516903293]]"
values_85,4,"[[1895017159, 1390100301, 560126181, -1633735054],[42300828, -1137301632, -651159653, 619858391],[-1673888649, 1053841331, -777970839, -1965759076],[534000908, 1745753259, -1085797136, -968031336]]","[[-551868759, -2013512768, 1542604334, 902240309],[-1809995295, -1392828652, 195734173, 276771757],[1515809287, 2014027252, -1480747408, -1751050967],[-463968689, -1089368382, -1714783816, -867910340]]"
values_74,6,"[[-25133521, -1583754173, 1005181472, 80719061, -1275301205, 1405043403],[-490355609, 475970888, -364489575, -1800961051, -609128725, -314294453],[-1400883060, 428303854, -501356368, -448804701, 1524987361, -1105537107],[-1238426778, 1864281539, -484713022, 1664872458, 319081232, -447681244],[-1707578702, 1675698785, -190863035, 1660091675, -1689476464, 425914215],[875345201, -596098126, 1517749791, 248503817, 743578573, -686705982]]","[[121821542, -253131822, 1068130995, -1153074299, 372610433, 2044108294],[1044955871, 511775966, 7890145, 331562170, -2053127611, -592152688],[1236626954, -928763916, -1222188339, -1434459061, 2134486543, -50295880],[-773274514, -1694946494, 2105947112, 115830527, 1870688125, -1163285078],[740261890, 1537280899, 119546735, -1874927237, 1405951671, 401199496],[-1315176924, -131626193, 478729011, 1988061789, 1138425446, 626402982]]"
values_90,6,"[[-979972100, 1089523268, 2033650190, 2038634694, -1801990686, 1707546620],[1814151864, -644726565, 3541904, 443152490, 1050420493, -268525781],[688537907, 1799770843, -1244092062, -46536197, 1013032491, 1198666745],[1515142567, -642406392, -107431007, -2023161869, 964568626, -184915635],[206483645, 1117471566, 1701441806, 1907931133, -603144877, -757744324],[1147431797, 1316531494, -122359126, -2033854815, -106216639, -116112265]]","[[33950831, -1014046346, -2054119934, -168133238, -551504949, 670820748],[-744626172, -605072383, -1843564661, 793631404, 747493160, 1861076817],[1719101956, 506073432, -77389304, -1655968088, 1514505583, -1707827402],[-1794192419, -956674182, 1414120488, 1766582315, 372833247, 1087847368],[1409270949, 1129079954, -292987519, 2093491405, 687299675, -1137055896],[1541848046, 2072984086, -1171534419, 980163089, -2066327026, -845881825]]"
values_18,8,"[[851321053, -565118609, -490305388, 284738375, 1896446307, -566644258, -2020740734, 1118425058],[1668822155, 1198273760, -1269221912, -1324631708, 242278905, -1634431574, -1731854881, -931954377],[1066568959, -153152606, -243796123, 401657068, 634787385, 1214032390, 882170235, -98887602],[1304403377, 2018830339, 1580359753, -1003120654, -656149503, 1442893554, -43813017, -872595980],[1305458425, 1333506854, -1162120102, 34180473, 914970989, -1368473515, 1893267400, -1289998818],[459209684, 1812251594, -1771857453, -2144952027, 828712151, -1272917383, -1725834957, -156171136],[-636422999, -666094727, 590102230, 145646686, 668236438, -673232642, 35047110, -1608998583],[528762385, 562734881, 1838432979, -1306006186, -1359863816, 1536830639, 663361194, 2111521292]]","[[-640212800, 1654472053, -1427772333, 1662554486, -1242262487, 901834095, 937571825, 1258913364],[-349798071, -1307829833, -1643357685, -51345666, -716080463, -2063181147, -1612293273, 1449889409],[-1572585100, -1812228532, 469132215, -121923139, 856496203, -96142352, 469598946, -1820553024],[-488645419, -1653961234, 1467720129, -487487466, 892204088, -1681430396, -753968953, -303381633],[-1406438130, 858006163, -609409675, -1291065265, -1714914949, 1694058594, 663315910, 627972350],[-649456582, 257262300, -350683145, 1340524294, -672270922, 1658332285, -1200752711, 2068210974],[804171323, -773232666, 1936656862, -1183827742, -94539399, 91740729, 512198642, 1243130600],[280937698, 879139800, -50343147, 1813313033, -1257525971, -887802053, 1218227996, -881018350]]"
