inputName,size,a[size][size],b[size][size]
values_2,5,"[[-5487226300961906607, -7308922428838189732, -1036756794589957116, -2864395682292098515, -5676966144172095953],[-362296684084436443, 2843118764599852638, -4768663889911791388, -2433109310733588399, 8343493541903914256],[3744302139048227438, -7098762865297850082, -2187316120965861799, -615565084776678738, 6736872396151178893],[4705116514837948419, 2234382172917532641, -3556207011960657602, -4715953038047051634, -4802483914005182647],[-6865183616119146103, -4324293585307391359, -8647177201346502514, -9109283483300341760, -3759050120741336586]]","[[5245577785542745638, -3566613812705365772, 1101473920316758262, 9173588717333516808, -5214485323616191866],[7370519577662766329, -3612955138056701017, 7746678735957807737, -1110024448031508466, -935227085855758930],[-8629308518058471091, 1341227442871316605, -6779882936825224349, 1413287051223818804, -3470664406809133563],[8865499477882112145, -790284297448744719, -4456114815029179007, -5530012542771404109, 9001974406712031739],[6266394143603637555, 5507969688160705526, -7657917548392331978, -7711321814948965606, 3329213140473991604]]"
values_54,3,"[[8300644467380214183, -2535235899231785585, -3381019966713598850],[-9113451350505000939, 1127331822194696697, -6617932587010004132],[-9202993219852475062, -3608048813142925557, 1601981848448488268]]","[[-1619139404224935435, 4895768709235312826, 7617683033260262962],[7717680498624690733, 7518026008339517349, 5526033797018295472],[-7378676113209041085, 6914589979861523531, -3617957571872022340]]"
values_30,2,"[[3608209944096056196, -6963807642566272560],[2517582675946356958, 4368480204166934155]]","[[3408852895111859898, 8081438853733495204],[-5327994554424180082, 2174924988684208057]]"
values_59,5,"[[381521203520598982, 978935971760163051, -429115359920691181, 5726556529296176362, -2732674907226122565],[-508106052033082569, -5927801791362338862, -1908889562197978513, 6502449920236806066, 9151578173456140437],[7339593508397273647, 8864555450162600944, -1643900209929255444, -8435059900075908467, -1501995988182743190],[5013573374060597869, -5565377423132320340, -6802008501980912427, 796562851043067017, 4630827262936113063],[-6693104182244078386, -2498954368498257602, 2903418159171362120, -5749327469372712003, 499678699899639169]]","[[-7162462264941845496, -1140406574876472274, 647634658271429612, 877931404570159313, -7673811060928167943],[-4902000183440202595, 4493425202047837066, 2652613422208741966, 1613533811499216006, 4610317782836301906],[6107403417347525326, -7024648110061601713, -6270638430680402330, -7399835724041190425, 4242794773442424429],[-5666392984131736078, -5830575524618570181, -4373345213463004803, -2759319868121842078, -6236275168044472969],[6577930543834235074, 6159321478648890495, 804728874695867232, -6431247380355914063, 6308398634602803792]]"
values_85,5,"[[-5628435673258761015, -6991493835987658177, 9069771633525657955, 3470227564588947466, -7249706264520535595],[-7346603756489541959, 3329250949088831593, 8336258692224337117, -5211548544331749501, 5202559197015592464],[3165185578688442543, 5059464545371446775, 5299696906235017975, 5961424791747897108, -3118487156840871223],[-5056532976303101365, 6331023700442248637, -7060953925664526466, 5758862876333181275, -626072410044295048],[-3917346281418208245, 7549106886949562385, -2450138794014482321, 5403132954287366194, 6680577593177039116]]","[[1095004376557133255, -7224982584655064265, 1436883938844995339, -90920788442209973, 783747771171049432],[3890638364218789881, 3204164741942840484, 5620889803808547685, 7621001411627357180, -6962061575886626817],[-280964632256398040, 8613532584211686754, -8967336494672147872, -4989148162260077087, -8235440613155221103],[7664820204765496862, 285531772827021537, 7405584023778693247, -822819339924476908, 5280586203297190119],[4139538327902450065, 8438672878784882371, 7342846273375464319, 5745908245808091298, 5974993938823831715]]"
values_74,3,"[[4358930512343768649, 2356658869358680418, 1657285217552911631],[-990037160176765533, -4891604220136121614, 5562012950756061694],[245667704860782335, 3176299872295702018, -7786422943093713822]]","[[-704049471306582851, -7083513061044831141, -130878983995744999],[2274938941345816437, -5041375049847661864, 361450765670293415],[-1190108832931855276, -8202738414531555835, -7948582803354922420]]"
values_90,2,"[[1295288177255550925, -3912258278597715512],[-7133350530475046381, 1984083323970247800]]","[[2330165551935570915, 5830792034151338210],[7890409329734125392, -6378007929875989109]]"
values_18,6,"[[-5714377279732087649, 1277203740176593119, 6608313921223279379, 1152934781816248132, 1636790236746243643, 6340734927966293917],[-5692149455777903406, -9180542150282583729, 4943789457248202087, -7511460956238825246, -6575569848068830747, -4506828822175255184],[7244327444972621457, -3563117125161822358, 5298956305283231940, -4588174377193506427, -4002504375166716395, 1495175450231173605],[-620914367791539417, -2582118970515031433, 7011834011113682733, 5118618577973877428, 8997965526378589247, 6883091069913031710],[6775678186984446407, -9099491230523024913, 4100817921686929702, -684182416383030096, 3067371921962325694, 8314297254133172395],[7988112109976023004, -101115763878830820, 3110820257102953026, -5967953830487315564, -8795121493304374326, 4251633585538596948]]","[[-1338519067912714725, -8604396441203936023, -2834187884925640779, -6607736028825094043, -2070244210983201321, -186819710281998906],[384662369776733356, 4143373092352049179, -3776764422517498786, 7723567426568059680, -2818016794234396057, 1733689090910574685],[4874764389049402318, -3517014164090804381, 1158024543230299764, 3809551771809996960, -5730631816945276388, 4000702836779021124],[2172523336863939818, -2625658283102630634, 7433455263121970699, -908858048087302287, -842747223855329627, 2409371931532486891],[-6658369337612504011, 2997932475373518635, -4582644174108772803, 6758298030498521975, 2975627855014126847, 5337215659635712879],[-2400518940070316281, 7412346326388037985, -8986564114860995559, -5047506525929098570, 3081047988905313662, 5673320906614222107]]"
values_52,4,"[[-9117772150196625076, -4655778956861724617, -4902745136696311966, -4523638525413137760],[-6837700689751498032, -2974348698475196215, -46332235190584096, -3356393741447960112],[2861987484241404361, 1215810110927672647, 1427136925249909856, -6841365923675602763],[-2599067839758847735, 65017562106869882, -7197154809105101218, -5572533268673117334]]","[[1398160728697837497, -5155533938623630382, 3472293895480194035, 2986063724550871561],[4574679910695598638, -5408392240083440083, -7992763688448109409, -1260139752909625242],[-9199562604070644743, -6670090584593547677, -8150098290336497404, 7107247470975770486],[-322431845141210557, -8628724178317713011, -3157618840606300695, -4193161066999686755]]"
values_44,3,"[[-7801840951429685023, 5869873364679522543, 8315617752545455528],[4104335917224531967, -4705403761796327956, 5790440985473167374],[3760745918080019474, -625532545559804574, 1838796980898369769]]","[[-5060247343592180472, 5247721377051409063, 9043025352886514924],[-5725154848169472134, 7343595998865691744, -6840370828434489635],[5413486074586625537, 7179934931602603969, 4732453712175652938]]"
values_17,3,"[[6500336574641080826, 653946262510962076, -8985007238197850547],[7210541766502389131, -8518895717915063944, -8257170638530883039],[-2057448264881847979, -3441946078068685681, 2279958603957439164]]","[[8042325922533128093, -1333112144822067336, 2629194758045846742],[-3995948861351361460, -1480935787898728933, -5226661572893302343],[7849477299837404465, 3699538127852064396, 6699288189623216366]]"
values_36,3,"[[6741967740724379120, -7231882049076873686, -2165597965480420459],[-8093754500043637831, -7881914358844947095, -6157214447701610388],[9009110615515818223, 9069638544657204867, 5196710975593756347]]","[[6762388060905970538, -8189094679124869830, 4641788405326587651],[646291484112958614, 2860542172420029644, 5741949708532085096],[6598547076843662923, -1428898395097816116, 8454439289944414036]]"
values_49,3,"[[-3340417273735609764, -7881013318067025579, -7623330566346656210],[8207399417548738329, -3755118697663422619, 747996051816067918],[-7265516679181402264, 8490235438673808389, -7436544229050947309]]","[[-2679137316314490731, 8458026191441638237, 6129845234928422597],[2723836536222504355, 5764514812194004613, -3538274024004348237],[1458343214179481178, -7535486862555904318, -3825360767712404215]]"
values_86,3,"[[1453660612712826459, -2705877691774859411, 221534181446360534],[-1976892225212200087, 2798518013677245605, 7399741246969050363],[-4141407177519523166, -520141310865021124, 3433382828084319982]]","[[549460105202178385, -6667762517527904672, 4933866833716385229],[5217925119843283449, -3533568236468411600, 2488474139603692519],[6174034607957639887, -8889184714862404045, 7689184705986946576]]"
values_37,7,"[[-7739924835348082820, -664939198277322219, -2045858249222725575, -2781624076750024929, 3315492076539017781, -1120601720378581709, -6725156176546729741],[-5255032500023976641, -5753378359531806202, -8264174038817527030, -966595074499767962, 2174853319340615543, -4707864029077442191, -8078150717008953782],[-974185189182600205, 882562574695566674, 6922134918898125760, -4371431167767395687, -8380659402139941604, 8650376891645778675, 233084810633926305],[1573114167191208631, 5691945613429785855, 141037460973684595, 1431014281766929676, 6886004220190983323, -2863803409598047476, -3497157019194988554],[-2084769980034321225, -3803734464207076552, 537801080457779602, 3352801919223166026, 1550843564878858966, -6245937494492733784, 7342257561673663483],[-4546435074641650908, -8660184084158998670, -6927219049234088448, 812232995297143170, 1184315064013624496, 6360699096552111782, -383865028937001596],[1257953871197835345, -1385973358894690168, -996801455291596358, 7266002303598939475, 8293276022125665456, -7709700921108153279, 7230350627098454959]]","[[-256459701878154628, 2506849020662600148, -815887409283769933, -7216205423781685996, 8602272713541053907, -8910251982243594672, -69208360122106986],[-4965713753384265511, -1949770236245784531, 416069844327226176, 6397149378385075843, -832891713582191501, -3034977661270133494, -7653555679628441097],[5033142340051720894, -3174598467944510797, 9073649671492344609, -4259112545505166490, 7156404091330205738, 1135683012212882166, 1467674004634185772],[-924087761428291471, 5360993685166494740, -3057688391718511125, -2976615950621355856, -1460755987280768368, 7994632104900978798, 8283363960598201545],[8181464725488053879, -4188255944483204359, 4242596909157759477, 7860884643691921129, 8259465575375516935, -3869632187220740590, -7194471672728350473],[1260220481595399727, 6845631957318921731, 963030236471596920, 3615179249535891057, -3742986141665151860, -4769485194109533689, 7569281186324647387],[6954552557188527082, -6743093608601784281, -1913850324063089986, -7975076181817872022, 1966264461539533246, -6098479213492847215, 2014663683021442]]"
values_56,6,"[[1925330971356700262, 7787542735565038217, 8455448907549029535, 1229095205866026968, -6124670049068753206, 7257452505734622355],[9200937013587971411, -3124166836633112250, 2422891917441105193, 575344466071278641, 7150741858461166053, -8803822536884279478],[-5751271559876522958, -2553584672160952073, -6747965312394577566, -159207690337464724, 6453650694661465652, 6914224570316603368],[4204981985383367950, 7366373742825569625, 3103702523916926742, 6997340522234558481, -5249251076261761329, -7485080191089636058],[1907759521331765001, 2718367618539785998, 143522136327813340, -8446253987516941689, 1997591689081499798, 8944097451388301902],[1583324885247323533, -9085890073443982702, 2823586252295627609, 563042845356861086, -6837007642783819975, 3054924718971780172]]","[[-4026829826468643743, 8712859337959823429, -375069229261856828, 5753836634851854805, -7618357768705142513, 1833124906029192092],[-5399780173668523679, 4328481473440988288, 6611190210528157413, 8074337678096279637, -1415905886044873293, -8565311481041286377],[734943078782698243, -6338301161046543011, 918017400837349980, -1298562359980255755, -4069261347446071295, -9025195068194300849],[3102630968698117014, -8412239341022625250, -4694481528186309932, 5468367628361765732, -500369002998551505, 4571857608628891717],[5442758839991968286, -8360428813376086667, 7919089597777408761, -146835485293377676, -6183164116601817613, -6232737935683689636],[1297682601855719744, -3256085820550905023, 1206848877781287774, 7974317603402867356, 8955345498111022329, -2594827029174773104]]"
values_63,8,"[[6329749307233200578, 6347828196896835570, -3696365504372077947, 1913294564629266586, -8830637738404791579, 4600287346095595366, 7875443455078490981, 871213208818839857],[-7307115821492780058, -9147610793964857659, -1515327799287516702, 4714339996984980264, 6288570906869400159, 3983053703051962131, 7087269440096995457, 5556350858589547969],[6531086409558949001, 396046474421820336, -7195971289303803479, 3283412214697185129, 9079843211537708697, -2063794762768075430, -1221044112135399147, 5718261801451341133],[-7901939867792480300, -2414492829210901959, 8084229562649360131, -5724198174464379592, 1008910400324785810, -3652575327939425502, -2934887962337852774, -1018660674765563335],[-7852506367435955738, 361548967841726486, -3906455011773542036, -2681404633164005745, -1477551402474806890, 4086712896339410128, -4121697286883797001, 2151608734347263545],[1952108369799947531, -2760241428896728184, -1253217360555131897, -2981975050477079062, -8915672915349844575, -8689742511317096059, -135798484494660371, 8231064340628123362],[8072244517559736087, 8938156457695689194, 6634839278395933537, -2972209184841008980, 6005544966700507062, 7733585250857423712, -3299227955332942365, -657745372439766204],[3499581405839370524, -218708088035333291, 128473865666926199, -1306490320713472683, -5823399490183211466, 296611321861411017, -8253669902725519056, 6448628944908719459]]","[[-1654852048655566011, -7071567001835239912, -2218519785984919464, 4563734526736155417, 3930799016935033876, -8891854047207294267, 8256398070216321513, 2069106863934863842],[-6235976231724529664, 4490884271219678706, 5204706400820274630, 1159854172316822954, -3892576676415651794, -1728618380784702567, -1155075903544690201, 3782112793371441602],[-337877755957151864, 4600395001069347558, 660211352931967521, -5620184704605496741, 8879894606374264235, 2639980813336397102, 1277936534043702687, 2683304405247478109],[-4818453763456794179, 5731712973841823221, 1257439012377026006, -6173649464620886925, 5901962647952130062, 2860365298700754080, 3382425203689910726, 447620494418249575],[3129948787717521419, -8711246552613220210, -7154470700279707369, -10759784737584787, -4821016350385356221, 6291356906963643495, -7752215481761684181, -1740428133550171199],[-2461575311915317318, 5297011249626904962, -4105807272417745631, -2867795723843717045, -8485044714163748769, 5428852822600614202, 5507156070746616930, 1737308056751577912],[-6327945037384728607, -1644534695325253578, 7656852427595909187, -4404376726440100172, -5075815753020798566, 7600626915375260679, -4127812676680429673, -5233661750877201484],[3360733036233582162, -3947777827076610054, -8057207039352974040, -187121494400196446, 5232202380147707254, 308222058062225301, -3780493224327302587, -3697239583112863367]]"
values_35,4,"[[-1597094369559254291, -2034532311742737038, 4469483465770755194, 7193597605155554126],[4462624819495360132, 8884473133715989585, -5390450502375581046, -8572722775616632672],[51933011201490735, 5725692110904662199, 4843737056232803049, 6603519090989841490],[-3645071332360115715, 3070966509182959410, 4242055538530540025, -445846899667192489]]","[[5003707808558264304, -3860188917086665668, 4773044046261421915, 3979223690953378400],[864184545516258718, 4777941441370545143, -5857530108862760682, 3425727960289896366],[2000264018191855972, -6966811139323724859, -2287955638143451151, -6210262869909839433],[-8216435430080788037, -8839211490394267212, 2103352442104375543, -5378599638829943156]]"
values_97,8,"[[-656829388401696652, -4730122291037801535, -548162280335819550, -8393106198977297790, 3985041894583892932, 1920772831967462626, 4498919794770993862, 5648966585916785607],[-1869432231865979560, -2602250642567804008, 6136533396786718935, -3470867706529192999, 6969471570596932081, 341610922910681882, 278339798492080969, -493573414310535292],[-6657366993648431065, -2291876214756356785, 8849353817733311753, 3823143542156024966, -7446638210077017323, -3775438890080028866, -4845194007939573245, -7758145853500875220],[5283557743431994810, 8575393137420634676, 1640168890187856537, -5874215258399131028, -7960958515448086751, 1420513468049733839, -2137027415535361555, 3352333947774307414],[-2015792731738030901, -9216108192496796795, -6323338143363174546, -1477655799389977377, -3433404292754667548, -3320610688676854414, -1708817223900705736, -1133392069564818358],[3397182905425731978, 5661821897291936004, -8250470276436126972, -6449699407754820642, 5471294386683408633, -8532137438512244591, 9017680266536425379, -1509594752422174325],[-3948638713020641838, -3863057900919788208, 7174657201454517251, -7912674427715963603, 9117549927691191808, -6521762673965938341, -6754601193526089038, -1419237592364590956],[-466634244858637925, 1011831708732067118, -6595044277956035654, 8278906690924077539, -1527480862693277975, 5406695026092275070, 2067389254553265801, 2575468371959187331]]","[[6022608862917276324, 5116670224990104684, -7910572956944033000, -1251819641877966471, -8251021841720348800, 8158163716134705614, -4274459241962800345, -4900199331304259882],[5808116629303204752, 3477826554453157668, -4026934466875007965, -1582716842278855785, 1347080794106292986, -4448155129326989291, 6265574662917389322, 6922557780117241937],[3284718007359408931, 7397200570537064610, 3700488248208467040, 9105524625857198385, 4980028624142439606, 2771925749901468957, -6862661597434417138, -2718526405239592490],[213083524861708431, -820799415699905483, -397754571651218047, -726415185445525079, -6490494402119435701, -1467346334503588524, 1017691266102708714, 8909430191962553863],[-2619663269018231939, -4199128061061111216, -862830690649895244, -2669166096074005793, 4907795308106106327, 1092886290581785810, -7671428867171356783, 5280085489977458285],[3846641313606385600, 7632666697013935718, -3538651337098857628, -5168637159371091867, -5443291044989958710, -6521844509715337452, -6444290846547932985, 1308519791343320441],[-4047742133639309535, -620931554301496984, -3172343021454792873, 6356547712197378453, 8127665496758284857, -7963722854252700664, 3106531150351985221, 8794264322556293016],[-7319910035072220289, -7042426077772113910, -6970966014791591463, 6732319596503369377, -84673054768065599, 7183652424255100598, -3354044962688380232, 8638082330922847337]]"
values_75,4,"[[-7868388542235229716, 88847003109851530, -2149642433618006240, -8385605397648981930],[1889311130891355631, -8251301889846643195, -3992579176706301526, -9115649240096447604],[5688006931696121646, -1157658419658140620, 8899944187642955045, 7150913515888332446],[2020195799645687695, -2072868848254653727, 9060636664210748223, -8818428573672553547]]","[[-7614524952097792568, -5924679949351505106, 3776861030663932130, -8564049115989653755],[-5289974353118942378, 2796178437286143804, 4551189597200759629, 3133944970885408433],[5150571015330965918, 5235172843919167765, -5525349091060435962, 1922926703128098395],[8071098938477475280, -2313716588835279265, 7721570016851547813, 1813602767284274346]]"
values_57,3,"[[582447222767249623, 8524051688766102197, -122030896614006997],[-6522256183044081414, 1181584781651400823, -6140938652164626837],[6697467608631419649, 4100799840948527619, 7465873103636059027]]","[[8656154649146558560, 5985341819389410810, -6992202844771023286],[2153596799080806067, 3355819866938863345, 4328973190341769893],[278045254185117456, 479028457055435856, -6449170325941063205]]"
values_88,7,"[[8546042147247127830, -6147763585351877343, -7140824927673610267, 3947455832773197357, -3152876076537252455, 8737473111806706644, 6435653832027525176],[397063797659981409, -869993930287624964, -5177000396156912966, 7955898755237576573, -2714413269031582939, 3400765275877462932, -1144495887932535447],[5421514805028256085, -7645662718391908223, -826368309635987582, -6603806550955685944, -1449748531413941433, -3912595269563498018, 5844953721742340631],[-808696134045754783, -2609064477703176871, -4723646566757978729, 1877654137550061918, 33086392939249142, -3851945269137377048, -7627333099281983573],[1573426060151975143, 4309035089279033807, -6714071530140597338, -3793665672273714491, 854043623543047795, -8005621405609565700, 3875265348803008205],[-7896506769968456458, -8948787541448121095, -4375524317532462235, 1187647327290849151, -7386160617708786891, -7426536095246243774, 4442151282076576018],[-2697165981774103564, -8087395262906330173, 1654430141070258321, 4683086071328335398, 3299726178238952190, -2998829769710007036, -7621050127856005204]]","[[-6789915156164061497, 1551063005243060665, -8080673169381533217, -942249399259549078, 1159728290218324316, -5585525381058950386, 9078980831484583584],[-1457581678440039485, 4256677419696272250, -2580739874486602846, -8466664694742314928, 541702974336072446, -6849004734835574075, 1147773211369976610],[-3094322861399723258, 6740155324211289491, 4382845039382348209, 2470024164898466788, -1104025242743694760, 5145639140525533810, -538685944603321432],[-5257668363725231359, 2005373802503811012, -8769661585361963899, 9086561141184503962, 7249568314977516340, 4793939752998341826, 4808624703802502029],[-289499483235318201, -7092504161163328494, -7807104893144330123, 2529843885958306263, -1610922166883426810, -6272560724607862235, -2457975188284262051],[-5417581583411491015, -4924822626686355904, -1279109632274941899, -5809904781364387721, 3408572119375307061, -2076866830457411402, 3221236798548834411],[5423324956209022959, 4590480312388960950, -8904423165563291554, -4289405835947866526, -1625603120931768041, 4312243479861265072, -3550660359279290557]]"
values_10,5,"[[4097812434392200803, -3225233917040394937, 5462423809007733737, -4774761993146783676, -7876736910501407246],[430788651509316515, -7697949835344313131, -4268814528944300422, -8261627824510771358, 8118150428865977719],[-5919272861464036524, -7413267478721506942, 1136175687423303939, 5304930311883892387, -2787160183444009270],[-2628451820107312017, 426939018055444345, -5631529313221443940, -2775329090828509265, -4642720956744965694],[-1555528351279419383, -6302821797819690667, -812334197064129948, 4024079733370713391, -529475093395072677]]","[[307901996823529176, -2444392763305663628, -5459485767633473231, 7707835495414666984, -5854290892775814229],[-6928134281438574495, 4469641775353149762, -3152825225369262140, -2440210787011648997, 8970216950550446350],[-3443770751872021187, -4739582542145945523, 6685333452707248394, -7179705524134679758, 7815271230659351126],[-202784930983357754, 8559314701801812281, 1630862930735613656, -4949902770039171068, -7163359811516375482],[-3393287274559362604, 5974655697484730685, -5812709958701844826, 51225084871365278, 2582816538045557841]]"
values_53,8,"[[548553500182450437, -2844591433645565025, 4213897840177671571, -3711453446091585371, 925222148259985229, 3465072032696765968, -1350206200121366014, -1323862294516894241],[7161602695322845116, -9314233728485593, 3139611553297179245, 8126251896635481122, 4886565465285363518, -2330859142143568201, -3940535420256309027, 9140971216547581998],[5445471873701617097, 3328429307513088053, -3329043092203176108, -7987364496307271762, 4379297908914931574, 5704538869936713201, 8196599056544750163, 2627147144843720676],[7018751401163033461, 7019085757668202636, 3430836306623002163, -7095626980938381127, 3663191828606922783, 1833976330960589306, 2805002047535915264, -1004066603965005064],[-8513002018175977934, 7711666685114846138, 6196348219143016163, 1128661309485517949, 2080735749959571084, -3171537545154836194, 3952445738724151316, 3977202593000188883],[2338501254617675939, -243051461957794821, -7898440196895763955, -8259146925519233617, 512557986168376447, 4686909840353024331, -752318248357266034, -7757149332373231869],[-5634898389673405341, 6264484080451395583, -6469267571772349735, 4238193363475180325, 705279582950736213, -6187109011465093998, -1772042466844404359, -5472308565059848221],[-8080751320349359908, 1760594157398654099, 193535146757693147, 3514468202379736158, -6432888423358267719, 4310045034430926585, 6418504264642485706, -391835966186543701]]","[[8443261708320558341, -4137352553951856039, -1226597869654575958, 2775688778240844883, -8577384038520691110, -7928040660391182313, 5315542114382693512, -1114186490419488787],[-4862681457724094599, -7432998829225515899, 4791108417179310359, -7284671977563643169, 956618591294790436, 5620625248551862525, 994287936063616983, -6332971098169675492],[8408938360714934361, 4973361370258646780, -5506233804510593908, 3307089816480609335, -6994197059043548983, 1066044430445644548, 3442217811955934642, -5710620139010317259],[8193186089886054511, -1772478986310316898, 6398196273091463140, 5828817829142308930, 1229324732653481594, -4883381906615098437, 8604706975338887251, 8414128774193593174],[-6707001828638281903, -7935715619507683324, -2608730711299461965, -1665440581330712328, 3737283274160553974, 6393456504444834790, 7523437564916773888, 5607782110543896280],[-5358212969970402704, -128228159580939171, -4299500320371507932, 4126519618075950376, -9122475551896665210, 8273523740995079882, 1592004856684346856, 8213848159024863287],[6893781995517631133, -7348393181406460474, -6534704282921796296, 3519425370227355757, -487312261495945821, 3759704756642307563, -720269404683011737, 7718183546964092417],[2468952849356161421, -1534422262026466686, -4194986259579906739, -1659958116760856952, 4185739129698242482, 2287534740297620827, -954407383793009987, 1215978804247407129]]"
values_8,7,"[[260559518728158784, -6946330349484752622, 8951600351823051264, -7414992198905085227, 721085475458236696, 2556074466278941202, 860145512879404199],[-6650951899659591562, 6636717561833540020, -1204400105329237930, -9198077671322989239, 6867729579444645036, -4367628695966729215, -5042503605263903262],[8550802611702473049, -2692712268675750027, -1587008461086357355, 7740845390515082109, -3496799562379422418, -1458738941336786883, 7372212107725072784],[-3287633521123343887, -4545123483612355956, 4059621869551720550, -686803003241532221, 3053583187314639838, -4386641555197014620, 8716747061568883951],[-4971353478510139646, 9162292731133942129, -7297752399949698622, 4429312775807856245, -2985377882931757731, 4059524043705472127, -8024577129569128469],[4719156289780416322, 6284413986282686511, 1554994277204069595, -5184852385125451346, -9171362176649678002, 2708337358313071723, 4546317806196126227],[6411731233154166164, -5730215926934583515, 8282140836588027336, 1320322422743494200, -9061123696801086218, -163110855005208349, -1442016748517591783]]","[[-7389729307108122884, 2627926015378990854, -1091834578438082986, 3916289240543647743, -261974683770526727, 4224533589809315309, 114823703782711365],[3131329504754699725, -4612999380305001829, 6272934257166038171, -7801999384939488405, -4976981909294037194, -2433892504528180859, 2786337940160128344],[1821601169592385964, 2279087618118446278, -930134411594436093, 368867171354703539, 7222830415380441558, 4472134155204428051, 8867192010567578375],[2990541391887210228, 3290149222969767256, -2348213485993831488, 6866881807439407837, -6781955469580814670, 1583915163972655533, -6296377023126196167],[1192935934571238604, 4711052441413273618, 6629084570657813191, 731853776568783403, 3777247105413688548, -8512072168594682051, 3478931484190323897],[7945250929292385676, 1509562261679818185, -2432114182765727425, 2891676156706788010, 850005286160668208, -7005078208664929801, 234120259553804235],[2043606521950632235, -4373719214972617284, -4450610432558345377, 278325295992762826, -2557677182436126865, -2710955305554840036, -3108711898234543768]]"
values_39,5,"[[-8548467128889103915, -6545053671721902507, -7784697694582871877, -8874186322649489994, -1772178283629641204],[4016081827397130831, -6566643632805770960, -4357859508331725926, 4641046062097293979, -6008182141893584833],[-7989581969091764586, 3193794073145118777, -7716682612345823654, 5498023259967107117, -7455714637961619321],[6402259692178165434, 4271813304829230192, -7271017806811699256, 5265056618347364871, -8061366385172051587],[-2307270692595935524, -4739179690188047217, 8853705046721623892, -7602348402702579638, -3752507299954643577]]","[[-10463675225615170, 4806447858413137440, -7599148324253731616, 927626008017417923, 8595162206463851253],[3902402461826620556, 2481595463685625772, 7157113311705531659, 7287325092454715340, 4940566497531478655],[-7705931209006210834, 4464784053874784969, -8474200144996863546, 2194553285923952254, 2914153286400385043],[1503239250017393072, -5864363355688330457, -1454431820245098497, 4824268179541487377, -5411772701875065111],[-1344564624053178506, 5465473518919230515, 9172321112561877306, 1474148418548296970, 2379277370216792278]]"
values_47,8,"[[-8057601382163554311, -1493453477550663817, 1151538524149509027, -9034656384280192482, 7848432988793032381, 2888029019226316580, -1020458505352916418, -8254400896315795839],[1633184281240380736, -6659947032813561720, 7068749027215597791, -2231249035145605500, 1137772819317012113, 398073789271693344, 4854572110856790949, 1210247234552373220],[-4982992560883327313, 5133797892574523566, -2803982659220021641, 986339545375719800, -1014725148050384333, 7492171844189820119, 4309275611522658666, -3460844188400337875],[4183860985822527969, 2063418019898858690, 8578745033488662792, -8953980189777112579, -8571463552917021144, -7579979552249429366, 488463829968986956, -868105047629219414],[-9072044201222284565, -2604348796524270790, -2928634170592599648, 7761076929942357518, 3895825130627390112, 2281350472651690632, -3963671582376776155, -6408173337704291999],[-4872094885139983433, -3370085337221597489, 2680469722457152301, 7378559056800739504, 2169493308222269922, 1076940081434412343, 3420691006272334233, -5743771750071660226],[-1794473143284172579, 4880855548004683787, -6440043128020514678, -7720352834634745883, -4282392632625312736, -6988201244665882496, -4359770159419547550, -4134850011907642780],[2438209840293059721, -2992016809103941789, -5644938012479969030, 7637844551568651131, -3986402461105259862, 4482957974661732635, -4183762092864568011, 1557739261191239810]]","[[-5969866247042391557, 2087084788054044209, 2965097558027694542, 1041727815330833881, -3397094229312413715, -505977796046187394, 2005808262784598359, -7681110049942006757],[-3966061777850835301, -2665595723972646802, 5859232288631717418, -7753438891242806268, -3735343080035233781, 4506992824257714323, 4652324127408741623, -6363381648663890685],[2510472664793971632, -2056154448887212535, 4023600587646478983, 7516962990507615106, 8207897755655528329, -9124313518677245819, 2169165708622566558, -4482331849500836506],[-909265108572692479, 1846131315258852610, -8248008769827204891, -7720266910163475159, -1983120941404783713, -807142663459965507, -8234933607572059492, 1617455242102414345],[2307249812444161909, -7598904808748229222, -2498709169557789891, -3327072254237210282, 54223337830791062, 983883309102094456, 6347438389034159609, 4368758835389095453],[-5889205078061309758, -8703812665814631534, 7656148264550775958, -2977918726445233969, 2121775716950917819, -3224132788865847378, 1619236416442312798, -6083577643143151079],[-7552575547691412808, 3454497899974202441, 5018589604053943431, 631680007576455192, 5680518009092439079, 7535040927221343000, 8460956682688975809, -7703014056885868587],[-6472700121579398926, -1918056098349814763, -2017865137160833731, -2002510315771188823, -5409894012411502655, 2462119912694617168, 4019533711024170, -5458171741215246516]]"
values_60,2,"[[3057338799555574035, -566275323081123580],[8551465841077646000, 5192325204321256786]]","[[8982280083117378063, -5858190935264600293],[9152185307825383343, 615876056598864795]]"
values_89,3,"[[-6156675078121014549, 2301646926339231475, 6342088506533053768],[8353082919154517150, 306663923589666102, -3931583852904394911],[-187276782824867038, -3725371518806803004, -3231887796323276442]]","[[-289235626476483432, 3627114072260134570, -6781066211309955583],[2209392672889187554, 3614989008470756868, -5116345934423562563],[7455844982978544253, -1989941680226835161, -947395579031778101]]"
